max_auc, method
0.6025,N/A
0.6224999999999999,N/A
0.725,N/A
0.6575,N/A
0.6525000000000001,N/A
0.6299999999999999,N/A
0.7425,N/A
0.66625,N/A
0.6025,N/A
0.845,N/A
0.5925,N/A
0.7374999999999999,N/A
0.7625,N/A
0.7775000000000001,N/A
0.6225,N/A
0.5225,N/A
0.6875,N/A
0.585,N/A
0.7449999999999999,N/A
0.585,N/A
0.575,N/A
0.55,N/A
0.595,N/A
0.8049999999999999,N/A
0.76,N/A
0.8275,N/A
0.6325000000000001,N/A
0.8275000000000001,N/A
0.5675,N/A
0.6925,N/A
0.6449999999999999,N/A
0.6675,N/A
0.625,N/A
0.7175,N/A
0.6625000000000001,N/A
0.5449999999999999,N/A
0.9375,N/A
0.5875,N/A
0.6625000000000001,N/A
0.7799999999999999,N/A
0.73,N/A
0.5599999999999999,N/A
0.64,N/A
0.795,N/A
0.61,N/A
0.7424999999999999,N/A
0.8825,N/A
0.625,N/A
0.7225,N/A
0.6525,N/A
0.7250000000000001,N/A
0.615,N/A
0.63,N/A
0.7124999999999999,N/A
0.8049999999999999,N/A
0.6175,N/A
0.6575,N/A
0.8075000000000001,N/A
0.8574999999999999,N/A
0.6499999999999999,N/A
0.7550000000000001,N/A
0.6025,N/A
0.545,N/A
0.7325,N/A
0.745,N/A
0.58,N/A
0.6575,N/A
0.815,N/A
0.7050000000000001,N/A
0.7525,N/A
0.6649999999999999,N/A
0.7775000000000001,N/A
0.6549999999999999,N/A
0.865,N/A
0.6775,N/A
0.815,N/A
0.55,N/A
0.5675,N/A
0.8049999999999999,N/A
0.575,N/A
0.8950000000000001,N/A
0.6774999999999999,N/A
0.5925,N/A
0.5075000000000001,N/A
0.63,N/A
0.9075,N/A
0.585,N/A
0.6625,N/A
0.7275,N/A
0.7025,N/A
0.8999999999999999,N/A
0.83,N/A
0.6475,N/A
0.5625,N/A
0.57,N/A
0.8,N/A
0.7525000000000001,N/A
0.7225,N/A
0.7050000000000001,N/A
0.5775,N/A
0.6799999999999999,N/A
